num;NAME;Gl;Gb;RAJD;DECJD;P0;DM;S1400;R_LUM14;
num;;(deg);(deg);(deg);(deg);(s);(cm^-3pc);(mJy);(mJykpc^2);
309;B0818-13;235.890;12.595;125.109924;-13.848850;1.238130;40.94;6.00;2.17e+01;
310;J0820-3826;256.523;-1.032;125.249717;-38.445244;0.124836;195.56;0.49;8.20e+00;
311;J0820-3921;257.261;-1.583;125.204625;-39.365472;1.073567;179.40;0.40;5.13e+00;
312;B0818-41;258.749;-2.734;125.064375;-41.243139;0.545446;113.40;5.00;1.62e+00;
313;J0821-4221;259.825;-3.137;125.435983;-42.357072;0.396728;270.60;0.80;2.69e+01;
314;J0821-4300;260.382;-3.473;125.489022;-43.004743;0.112799;*;*;*;
315;B0820+02;221.988;21.245;125.790688;1.986797;0.864873;23.73;4.00;2.50e+01;
316;J0824+0028;223.577;20.789;126.103501;0.466824;0.009861;34.55;*;*;
317;B0823+26;196.964;31.743;126.714612;26.622582;0.530661;19.48;10.00;2.48e+00;
318;J0827+53;165.470;35.647;126.950000;53.000000;0.013500;23.10;*;*;
319;B0826-34;253.965;2.561;127.069273;-34.285291;1.848919;52.20;0.25;3.06e-02;
320;J0831-4406;262.285;-2.694;127.885125;-44.103306;0.311674;254.00;0.43;1.49e+01;
321;J0834-4159;260.886;-1.042;128.567917;-41.997500;0.121116;240.50;0.28;8.50e+00;
322;J0834-60;276.075;-11.924;128.708333;-60.583333;0.384645;20.00;*;*;
323;J0835-3707;257.076;1.990;128.762833;-37.130972;0.541404;112.30;0.28;8.47e-02;
324;B0833-45;263.552;-2.787;128.835881;-45.176354;0.089328;67.97;1050.00;8.23e+01;
325;J0836-4233;261.537;-1.107;129.024375;-42.556917;0.738436;180.00;0.13;1.68e+00;
326;B0834+06;219.721;26.272;129.273508;6.170711;1.273768;12.86;5.00;1.80e-01;
327;B0835-41;260.904;-0.336;129.338310;-41.587379;0.751625;147.29;35.00;7.88e+01;
328;J0838-2621;248.807;8.981;129.578338;-26.358208;0.308581;116.90;0.50;8.40e+00;
329;J0838-3947;259.606;0.928;129.628333;-39.789444;1.703946;219.00;0.11;2.85e+00;
330;J0839-66;281.441;-14.927;129.904167;-66.581111;0.449339;83.00;*;*;
331;B0839-53;270.774;-7.143;130.140625;-53.543311;0.720614;156.50;1.70;5.52e-01;
332;B0840-48;267.182;-4.101;130.522208;-48.855861;0.644365;196.85;1.10;1.06e+01;
333;J0843+0719;219.400;28.223;130.890917;7.313278;1.365860;36.60;*;*;
334;J0843-5022;268.496;-4.898;130.791183;-50.378639;0.208956;178.47;0.70;1.73e+00;
335;B0844-35;257.190;4.710;131.525167;-35.561444;1.116098;94.16;5.00;1.46e+00;
336;J0848+16;210.060;33.305;132.220833;16.716667;0.452400;38.00;*;*;
337;J0849-6322;279.433;-12.171;132.427458;-63.376389;0.367953;91.29;1.00;1.44e-01;
338;B0841+80;132.654;31.462;132.256282;80.483090;1.602228;34.81;*;*;
339;B0853-33;256.847;7.517;133.910056;-33.527584;1.267536;86.64;0.60;1.50e-01;
340;J0855-4644;266.967;-1.004;133.900750;-46.737056;0.064686;236.40;0.28;8.91e+00;
341;J0855-4658;267.116;-1.193;133.831542;-46.972944;0.575072;472.70;0.23;4.34e+01;
342;B0855-61;278.575;-10.427;134.247125;-61.631472;0.962509;95.00;3.30;4.52e-01;
343;J0857+33;190.167;39.729;134.275000;33.800000;0.243000;24.02;*;*;
344;J0857-4424;265.455;0.820;134.479829;-44.402867;0.326774;184.43;0.98;7.85e+00;
345;J0900-3144;256.162;9.486;135.183138;-31.741915;0.011110;75.71;3.00;2.38e+00;
346;J0901-4624;267.404;-0.004;135.417167;-46.413472;0.441995;199.30;0.51;4.68e+00;
347;B0901-63;280.390;-11.082;135.635000;-63.420000;0.660313;76.00;1.70;2.20e-01;
348;B0903-42;265.075;2.859;136.246667;-42.770556;0.965171;145.80;0.60;2.69e-01;
349;B0904-74;289.738;-18.320;136.045000;-74.995222;0.549553;51.10;2.00;2.21e+00;
350;J0905-4536;267.239;1.011;136.349583;-45.614722;0.988281;179.70;1.10;4.23e+00;
351;J0905-5127;271.632;-2.853;136.466342;-51.463531;0.346287;196.43;1.05;1.86e+00;
352;J0905-6019;278.222;-8.816;136.313521;-60.322794;0.340854;91.40;0.30;3.89e-02;
353;B0905-51;272.151;-3.031;136.816296;-51.966447;0.253558;103.72;17.00;1.97e+00;
354;B0906-17;246.119;19.850;137.159092;-17.660464;0.401626;15.88;4.00;2.56e+00;
355;B0906-49;270.265;-1.019;137.147621;-49.218072;0.106769;180.37;20.00;2.00e+01;
356;B0909-71;287.728;-16.256;137.400000;-72.202333;1.362890;54.30;1.90;1.07e+00;
357;B0904+77;135.325;33.704;137.500000;77.466667;1.579050;*;*;*;
358;J0912-3851;263.165;6.584;138.177917;-38.850833;1.526085;71.50;0.10;1.22e-02;
359;J0919-42;266.285;5.274;139.750000;-42.000000;0.812600;57.80;*;*;
360;J0919-6040;279.687;-7.774;139.866125;-60.680667;1.216976;82.50;0.20;2.59e-02;
361;B0917+63;151.431;40.725;140.308897;62.903864;1.567994;13.15;0.50;5.00e-01;
362;B0919+06;225.420;36.392;140.558425;6.639806;0.430627;27.30;10.00;1.21e+01;
363;J0922-4949;272.237;0.160;140.562337;-49.820022;0.950289;237.10;0.52;3.79e+00;
364;J0922-52;273.745;-1.415;140.500000;-52.000000;0.009680;122.40;0.16;1.96e-02;
365;B0922-52;274.712;-1.930;141.036208;-53.045611;0.746295;152.90;1.10;2.86e-01;
366;B0923-58;278.394;-5.595;141.128458;-58.234750;0.739505;57.40;6.00;7.26e-02;
367;J0927+2345;205.286;44.202;141.938583;23.752972;0.761889;17.24;0.06;7.13e-02;
368;J0928+06;226.854;37.601;142.183333;6.233333;2.060400;50.00;*;*;
369;J0928+30;195.838;45.915;142.250000;30.633333;2.091500;21.95;*;*;
370;J0930-2301;253.932;20.138;142.511750;-23.029167;1.807069;78.30;*;*;
371;J0931-1902;250.999;23.054;142.829655;-19.048618;0.004638;41.49;0.42;5.81e+00;
372;J0932-3217;261.277;14.069;143.163125;-32.287278;1.931627;102.10;0.30;5.04e-02;
373;J0934-4154;268.361;7.411;143.742500;-41.905417;0.570409;113.79;0.30;8.43e-02;
374;B0932-52;275.690;-0.700;143.617542;-52.824278;1.444777;100.00;3.20;3.92e-01;
375;J0935+33;192.376;47.511;143.775000;33.183333;0.961500;18.35;*;*;
376;J0940-5428;277.510;-1.292;145.242583;-54.477944;0.087545;134.55;0.66;9.53e-02;
377;J0941-39;267.795;9.904;145.408333;-39.683333;0.586778;78.20;*;*;
378;J0941-5244;276.446;0.092;145.421446;-52.734578;0.658558;157.94;0.50;8.00e-02;
379;B0940-55;278.571;-2.230;145.565958;-55.881194;0.664367;180.20;11.00;9.90e-01;
380;B0941-56;279.345;-2.990;145.726767;-56.962003;0.808164;159.74;1.00;1.68e-01;
381;B0940+16;216.609;45.380;145.875417;16.526944;1.087418;20.34;1.30;2.89e+00;
382;J0943+2253;207.887;47.458;145.884990;22.884906;0.532975;27.25;0.39;4.91e+00;
383;B0942-13;249.129;28.843;146.120650;-13.911564;0.570264;12.50;0.60;2.86e-01;
384;J0944+4106;180.437;49.375;146.075577;41.101264;2.229431;21.41;*;*;
385;J0945-4833;274.199;3.674;146.409392;-48.554028;0.331586;98.10;0.39;4.78e-02;
386;B0943+10;225.413;43.126;146.531667;9.865278;1.097706;15.32;*;*;
387;J0947+2740;201.142;49.384;146.838696;27.678750;0.851014;29.09;0.13;8.12e+01;
388;J0949-6902;287.826;-11.702;147.335696;-69.044889;0.640016;93.00;0.30;8.47e-01;
389;J0951-71;289.469;-13.321;147.850000;-71.316944;0.212378;77.00;*;*;
390;J0952-0607;243.652;35.380;148.034662;-6.123192;0.001414;22.41;*;*;
391;B0950-38;268.702;12.033;148.071667;-38.652833;1.373815;167.00;4.00;1.12e+00;
392;B0950+08;228.908;43.697;148.288790;7.926597;0.253065;2.97;100.00;6.81e+00;
393;J0954-5430;278.999;-0.101;148.525167;-54.514861;0.472834;201.57;0.51;9.43e-02;
394;B0953-52;278.265;1.159;148.872808;-53.071269;0.862122;156.90;0.94;1.50e-01;
395;J0955-61;283.629;-5.733;148.750000;-61.800000;0.001999;160.70;*;*;
396;J0957-06;244.762;36.201;149.250000;-6.283333;1.723700;26.95;*;*;
397;J0957-5432;279.448;0.227;149.483375;-54.534417;0.203557;226.10;0.18;3.65e-02;
398;B0957-47;275.742;5.418;149.859417;-48.163194;0.670086;92.70;4.00;5.18e-01;
399;J1000+08;229.732;45.498;150.158333;8.332778;0.440372;21.00;*;*;
400;J1000-5149;278.107;2.603;150.117254;-51.832811;0.255677;72.80;0.26;4.39e-03;
401;B0959-54;280.226;0.084;150.407833;-55.119056;1.436631;130.32;10.00;9.00e-01;
402;J1001-5559;280.691;-0.648;150.285833;-55.983389;1.661177;159.30;1.40;2.59e-01;
403;J1002-5559;280.901;-0.503;150.741250;-55.993611;0.777501;426.00;0.12;1.28e+00;
404;J1002-5919;282.829;-3.224;150.585417;-59.327000;0.713489;347.00;0.17;1.71e+00;
405;B1001-47;276.037;6.117;150.839700;-47.783667;0.307074;98.49;1.43;1.96e-01;
406;J1006-6311;285.550;-6.029;151.652500;-63.194778;0.835797;195.99;*;*;
407;B1010-23;262.131;26.377;153.140527;-23.639561;2.517945;22.51;*;*;
408;J1012-4235;274.194;11.226;153.029167;-42.583333;0.003101;71.60;*;*;
409;J1012+5307;160.347;50.858;153.139326;53.117301;0.005256;9.02;3.20;1.57e+00;
410;J1012-5830;283.459;-1.762;153.228750;-58.507111;2.133591;294.00;0.08;6.27e-01;
411;B1011-58;283.707;-2.146;153.202000;-58.963528;0.819926;383.90;1.80;1.83e+01;
412;J1013-5934;284.130;-2.596;153.382646;-59.574064;0.442901;379.78;2.60;2.56e+01;
413;J1014-48;278.136;6.330;153.575000;-48.828333;1.508800;87.00;*;*;
414;J1015-5719;283.088;-0.578;153.908167;-57.320222;0.139882;278.10;3.00;2.24e+01;
415;B1014-53;281.201;2.451;154.130000;-53.753833;0.769584;66.80;1.10;1.58e-02;
416;J1016-5819;283.708;-1.363;154.050417;-58.316986;0.087834;252.16;0.36;2.41e+00;
417;J1016-5857;284.079;-1.880;154.088167;-58.953361;0.107386;394.48;0.90;8.99e+00;
418;J1017+30;198.485;56.270;154.400000;30.166667;0.452800;27.16;*;*;
419;B1015-56;282.732;0.341;154.303463;-56.358478;0.503463;438.70;1.80;2.22e+01;
420;J1017-7156;291.558;-12.553;154.463868;-71.944902;0.002339;94.22;0.99;6.51e-02;
421;B1016-16;258.261;32.610;154.668190;-16.702816;1.804695;48.82;0.70;4.38e+02;
422;J1019-5749;283.837;-0.679;154.967250;-57.818306;0.162499;1040.00;3.80;4.52e+02;
423;J1020-5921;284.719;-1.944;155.058458;-59.359444;1.238305;80.00;0.20;1.77e-01;
424;J1020-6026;285.302;-2.848;155.047500;-60.435222;0.140480;441.50;0.25;2.66e+00;
425;J1021-5601;283.041;0.935;155.353417;-56.030806;0.670026;212.00;0.37;2.18e+00;
426;J1022+1001;231.795;51.101;155.741649;10.031324;0.016453;10.25;4.90;2.54e+00;
427;J1022-5813;284.347;-0.834;155.617083;-58.225000;1.643726;714.00;0.20;3.61e+00;
428;J1023+0038;243.490;45.782;155.948697;0.644679;0.001688;14.32;*;*;
429;J1023-5746;284.166;-0.407;155.762083;-57.768056;0.111472;*;*;*;
430;J1024-0719;251.702;40.515;156.161114;-7.322110;0.005162;6.48;2.30;3.42e+00;
431;J1028-5819;285.065;-0.496;157.116667;-58.318111;0.091403;96.53;0.24;4.84e-01;
432;J1031-6117;286.880;-2.881;157.759333;-61.297389;0.306411;506.80;0.12;1.37e+00;
433;J1032-5206;282.354;5.128;158.115375;-52.102361;2.407622;139.00;0.19;8.38e-01;
434;B1030-58;285.907;-0.980;158.029167;-59.166667;0.464208;418.20;1.10;9.97e+00;
435;J1034-3224;272.050;22.117;158.581296;-32.407217;1.150590;50.75;8.00;2.15e+01;
436;J1035-6345;288.528;-4.765;158.762833;-63.755114;0.579577;189.70;0.24;1.13e+00;
437;J1035-6720;290.371;-7.843;158.864492;-67.336859;0.002872;84.16;0.04;8.53e-02;
438;J1036-4926;281.518;7.727;159.054471;-49.439381;0.510368;136.53;0.80;4.27e+00;
439;J1036-6559;289.766;-6.630;159.083500;-65.985908;0.533502;158.36;0.30;1.26e+00;
440;J1036-8317;298.916;-21.495;159.000000;-83.283333;0.003408;27.00;*;*;
441;J1038+0032;247.152;48.471;159.612221;0.545444;0.028852;26.59;0.20;7.08e+00;
442;B1036-58;286.284;-0.023;159.582083;-58.524217;0.661992;72.74;2.30;1.95e+00;
443;B1039-19;265.591;33.590;160.400817;-19.703781;1.386368;33.78;2.30;1.47e+01;
444;B1039-55;285.192;2.998;160.502042;-55.351722;1.170867;306.50;0.62;4.83e+00;
445;J1043-6116;288.221;-2.106;160.980375;-61.280778;0.288602;448.91;1.39;1.30e+01;
446;J1044-5737;286.574;1.163;161.136667;-57.622028;0.139029;*;*;*;
447;J1045-4509;280.851;12.254;161.459112;-45.165034;0.007474;58.14;2.74;3.17e-01;
448;J1046+0304;246.412;51.697;161.680125;3.068583;0.326271;25.30;0.30;1.01e+01;
449;B1044-57;287.065;0.733;161.578375;-58.231111;0.369428;240.20;1.40;7.67e+00;
450;J1047-3032;273.495;25.127;161.753390;-30.538334;0.330328;52.54;1.10;5.04e+00;
451;J1047-6709;291.314;-7.132;161.867842;-67.164185;0.198451;116.16;3.10;9.60e+00;
452;J1048+2339;213.172;62.139;162.180910;23.664836;0.004665;16.65;0.17;7.00e-01;
453;B1046-58;287.427;0.577;162.054375;-58.535056;0.123725;128.68;9.10;7.65e+01;
454;J1048-5838;287.473;0.485;162.052338;-58.638617;1.231305;70.70;*;*;
455;J1049-5833;287.628;0.649;162.459750;-58.562389;2.202325;446.80;0.70;6.30e+00;
456;J1052-5954;288.549;-0.400;163.158792;-59.912250;0.180592;491.90;0.15;1.45e+00;
457;J1052-6348;290.294;-3.881;163.222458;-63.804611;0.383830;167.50;0.11;4.36e-01;
458;J1054-5943;288.729;-0.100;163.740625;-59.720583;0.346909;330.70;0.31;2.06e+00;
459;J1054-5946;288.701;-0.174;163.626917;-59.775278;0.228324;253.90;0.20;1.09e+00;
460;J1054-6452;290.889;-4.784;163.536833;-64.877083;1.840004;234.00;0.25;1.37e+00;
461;J1055-6022;289.109;-0.650;163.952083;-60.381111;0.947558;590.00;0.20;2.59e+00;
462;J1055-6028;289.133;-0.745;163.913292;-60.477083;0.099661;636.50;0.95;1.39e+01;
463;J1055-6236;290.081;-2.660;163.977542;-62.613417;0.448635;149.70;0.12;4.24e-01;
464;J1055-6905;292.879;-8.504;163.936292;-69.086500;2.919397;142.80;0.30;1.24e+00;
465;J1056-5709;287.835;2.311;164.182458;-57.159583;0.676082;436.50;0.11;1.03e+00;
466;B1054-62;290.292;-2.966;164.106600;-62.979914;0.422451;320.30;34.00;1.96e+02;
467;J1056-7117;293.933;-10.458;164.191583;-71.298165;0.026310;93.04;0.34;9.71e-01;
468;J1057-4754;284.007;10.739;164.471408;-47.916000;0.628306;60.00;*;*;
469;B1055-52;285.984;6.649;164.496021;-52.448981;0.197115;29.69;4.40;3.56e-02;
470;J1057-5851;288.609;0.805;164.289583;-58.851944;0.620365;*;*;*;
471;B1056-78;297.571;-17.574;164.364167;-79.240056;1.347402;51.00;0.60;1.24e+00;
472;J1058-5957;289.241;-0.123;164.642708;-59.960111;0.616270;334.00;0.60;4.02e+00;
473;B1056-57;288.345;1.948;164.753625;-57.704028;1.185003;108.70;2.00;5.38e+00;
474;J1101-6101;290.040;-0.932;165.437333;-61.027667;0.062800;*;*;*;
475;J1101-6424;291.417;-4.023;165.404968;-64.410926;0.005109;207.00;0.27;1.27e+00;
476;J1103-5403;287.421;5.529;165.888725;-54.062013;0.003393;103.92;0.18;5.08e-01;
477;J1103-6025;289.994;-0.294;165.881167;-60.426775;0.396587;275.90;0.17;9.63e-01;
478;J1104-6103;290.331;-0.828;166.071925;-61.051078;0.280905;78.51;0.24;4.25e-01;
479;J1105-4353;283.486;14.947;166.353500;-43.884722;0.351112;45.00;0.19;3.19e-03;
480;J1105-6037;290.239;-0.399;166.252000;-60.621194;0.194938;*;*;*;
481;J1105-6107;290.489;-0.846;166.358917;-61.130261;0.063202;271.24;1.20;6.68e+00;
482;J1106-6438;291.992;-4.031;166.618500;-64.650000;2.717934;203.00;0.19;8.78e-01;
483;J1107-5907;289.944;1.106;166.893583;-59.121861;0.252773;40.75;0.18;2.59e-03;
484;B1105-59;290.249;0.515;166.994583;-59.784444;1.516531;158.40;0.30;1.09e+00;
485;J1107-6143;290.921;-1.316;166.801250;-61.733056;1.799396;406.00;0.38;3.28e+00;
486;B1107-56;289.279;3.533;167.501667;-56.625722;0.558254;262.56;3.30;1.98e+01;
487;J1110+58;144.740;53.801;167.750000;58.866667;0.793348;26.00;*;*;
488;J1112-6103;291.221;-0.462;168.061708;-61.058639;0.064962;599.10;2.30;4.66e+01;
489;B1110-65;293.190;-5.233;168.160542;-66.218000;0.334213;249.30;1.70;1.09e+01;
490;B1110-69;294.423;-8.215;168.212500;-69.441944;0.820484;148.40;0.60;2.60e+00;
491;B1112-60;291.443;-0.322;168.593833;-61.009500;0.880820;677.00;4.70;1.41e+02;
492;B1112+50;154.408;60.365;168.910000;50.503414;1.656440;9.19;3.00;2.54e+00;
493;J1115-6052;291.564;-0.126;168.973667;-60.871611;0.259777;226.92;0.48;2.28e+00;
494;J1116-2444;276.971;33.287;169.096917;-24.748917;0.867949;29.80;*;*;
495;B1114-41;284.451;18.069;169.179525;-41.378878;0.943158;40.53;6.00;4.70e-01;
496;J1117-6154;292.102;-1.028;169.349208;-61.906111;0.505097;493.60;1.60;2.53e+01;
497;J1117-6447;293.167;-3.719;169.437500;-64.799444;1.155272;303.00;0.14;1.06e+00;
498;J1119-6127;292.151;-0.537;169.809583;-61.463750;0.407963;704.80;1.09;7.69e+01;
499;B1118-79;298.705;-17.498;169.920000;-79.608417;2.280597;27.40;0.70;4.59e-01;
500;J1120-3618;283.125;23.036;170.093333;-36.308944;0.005550;45.10;*;*;
501;B1119-54;290.082;5.873;170.329542;-54.734750;0.535787;204.70;1.50;8.07e+00;
502;J1123-4844;288.295;11.610;170.815213;-48.739653;0.244838;92.92;1.00;3.46e+00;
503;J1123-6102;292.509;0.049;170.923750;-61.035056;0.640234;439.40;1.10;1.34e+01;
504;J1123-6259;293.183;-1.783;170.981454;-62.986317;0.271434;223.26;0.51;2.45e+00;
505;J1123-6651;294.469;-5.442;170.967542;-66.863631;0.232976;111.20;0.60;1.69e+00;
506;J1124-3653;283.742;23.592;171.000000;-36.000000;0.002410;44.90;*;*;
507;J1124-5638;291.209;4.246;171.235292;-56.644361;0.185560;289.50;0.31;2.16e+00;
508;J1124-5916;292.038;1.752;171.162500;-59.271944;0.135477;330.00;0.08;2.00e+00;
509;J1124-6421;293.747;-3.036;171.247917;-64.354722;0.479099;298.00;0.19;1.39e+00;
510;J1125-5825;291.893;2.602;171.434857;-58.421356;0.003102;124.79;0.86;2.60e+00;
511;J1125-6014;292.504;0.894;171.480075;-60.235169;0.002630;52.95;0.05;4.90e-02;
512;J1125+7819;128.289;37.895;171.499332;78.330198;0.004202;11.73;*;*;
513;J1126-27;280.682;31.537;171.500000;-27.616667;0.358161;26.86;*;*;
514;J1126-38;285.214;21.292;171.575000;-38.633333;0.887550;46.00;*;*;
515;B1124-60;292.834;0.292;171.719200;-60.911100;0.202737;280.27;1.40;8.27e+00;
516;J1126-6942;295.631;-8.048;171.590292;-69.704250;0.579416;55.33;0.30;4.18e-01;
517;J1128-6219;293.495;-0.972;172.194583;-62.319167;0.515984;675.00;0.27;1.48e+01;
518;J1129-53;290.798;7.410;172.337500;-53.516667;1.062880;77.00;*;*;
519;J1130-5826;292.460;2.778;172.568042;-58.433972;0.162323;261.10;0.18;1.05e+00;
520;J1130-5925;292.755;1.830;172.543500;-59.426139;0.680984;264.40;0.12;6.85e-01;
521;J1130-6807;295.484;-6.431;172.632971;-68.124589;0.256353;148.73;0.55;2.13e+00;
522;J1132+25;214.581;72.285;173.208333;25.250000;1.002000;23.00;*;*;
523;J1132-4700;289.177;13.736;173.060500;-47.010139;0.325633;123.00;0.49;3.55e+00;
524;J1132-5627;292.110;4.741;173.065583;-56.458028;0.175166;305.70;0.09;7.62e-01;
525;B1131-62;294.213;-1.296;173.464375;-62.847389;1.022875;567.80;7.00;3.89e+02;
526;J1135-6055;293.775;0.589;173.750000;-60.916667;0.114943;*;*;*;
527;B1133+16;241.895;69.196;174.012999;15.853940;1.187913;4.84;20.00;2.76e+00;
528;B1133-55;292.308;5.890;174.009000;-55.418583;0.364713;85.50;6.00;1.39e+01;
529;J1137-6700;295.793;-5.167;174.383704;-67.009169;0.556216;228.04;1.50;1.01e+01;
530;J1137+7528;128.999;40.772;174.258572;75.467309;0.002513;29.17;*;*;
531;J1138-6207;294.506;-0.463;174.590083;-62.133139;0.117564;520.40;0.57;2.95e+01;
532;J1141-3107;285.746;29.393;175.356787;-31.131278;0.538432;30.77;0.80;4.87e-01;
533;J1141-3322;286.586;27.272;175.428173;-33.377059;0.291468;46.45;1.60;5.48e+00;
534;J1141-6545;295.791;-3.863;175.279225;-65.755309;0.393899;116.08;2.40;2.40e+02;
535;J1142+0119;267.542;59.400;175.708937;1.326581;0.005075;19.20;*;*;
536;J1142-6230;295.110;-0.675;175.718750;-62.501083;0.558383;343.80;0.26;3.15e+00;
537;J1143-5158;292.383;9.492;175.812771;-51.977747;0.675646;159.03;0.30;1.73e+00;
538;J1143-5536;293.334;5.993;175.790792;-55.601250;0.685358;185.00;0.20;9.86e-01;
539;J1144-6146;295.116;0.073;176.145000;-61.780278;0.987783;78.70;0.45;8.82e-01;
540;J1144-6217;295.186;-0.438;176.008792;-62.291750;0.850665;284.70;0.20;1.39e+00;
541;B1143-60;294.977;1.343;176.532175;-60.516525;0.273375;111.68;3.20;8.50e+00;
542;J1147-66;296.436;-3.944;176.750000;-66.000000;0.003720;133.80;0.80;2.56e+00;
543;J1151-6108;295.814;0.909;177.986917;-61.138222;0.101633;216.00;0.06;2.96e-01;
544;J1152-5800;295.126;3.961;178.041667;-58.009444;1.789829;191.00;0.12;5.60e-01;
545;J1152-6012;295.716;1.843;178.224167;-60.205833;0.376570;74.00;0.17;3.19e-01;
546;J1153-21;285.188;39.550;178.250000;-21.300000;2.343480;34.80;*;*;
547;J1154-6250;296.467;-0.681;178.583750;-62.834083;0.282012;74.00;0.07;1.29e-01;
548;J1156-5707;295.448;4.949;179.031042;-57.117194;0.288409;243.20;0.27;2.19e+00;
549;J1156-5909;295.912;2.966;179.089583;-59.153417;1.037931;219.20;*;*;
550;J1157-5112;294.325;10.746;179.284025;-51.215594;0.043589;39.67;*;*;
551;B1154-62;296.705;-0.199;179.313362;-62.414147;0.400526;325.20;14.00;2.24e+02;
552;J1159-6409;297.295;-1.865;179.840417;-64.165833;0.667486;178.00;0.47;1.96e+00;
553;J1159-7910;300.412;-16.551;179.898792;-79.168222;0.525074;59.24;0.70;1.81e+00;
554;J1201-6306;297.309;-0.793;180.345875;-63.116528;0.592136;683.00;0.13;1.18e+01;
555;B1159-58;296.528;3.919;180.618021;-58.342678;0.452803;145.41;3.00;1.07e+01;
556;J1204-6843;298.684;-6.237;181.153000;-68.721442;0.308861;133.93;0.50;1.82e+00;
557;J1207-5050;295.859;11.424;181.840875;-50.841750;0.004840;50.60;*;*;
558;J1208-6238;297.990;-0.178;182.058167;-62.634250;0.440591;*;*;*;
559;J1210-5226;296.545;9.916;182.503792;-52.441222;0.424131;*;*;*;
560;J1210-5559;297.136;6.421;182.524942;-55.984408;0.279768;174.35;2.30;1.29e+01;
561;J1211-6324;298.470;-0.888;182.850750;-63.412556;0.433084;333.80;0.45;2.92e+01;
562;J1214-5830;298.065;4.012;183.535083;-58.507194;0.909823;141.10;0.14;4.95e-01;
563;J1215-5328;297.459;9.009;183.752583;-53.475444;0.636414;163.00;0.50;5.35e+00;
564;J1216-6223;298.920;0.201;184.174542;-62.399389;0.374047;790.00;0.23;7.69e+01;
565;J1216-6410;299.096;-1.561;184.030582;-64.169229;0.003539;47.40;0.05;6.05e-02;
566;J1220-6318;299.444;-0.652;185.074417;-63.312917;0.789212;347.00;0.68;5.45e+01;
567;J1222-5738;299.102;5.020;185.717917;-57.638889;1.081164;74.00;0.11;2.19e-01;
568;J1224-6208;299.818;0.565;186.184375;-62.144750;0.585761;454.20;0.23;2.25e+01;
569;B1221-63;299.984;-1.415;186.092808;-64.131621;0.216481;97.69;8.90;1.42e+02;
570;J1225-5556;299.313;6.746;186.432613;-55.945317;1.018453;125.83;0.30;1.12e+00;
571;J1225-6035;299.748;2.117;186.369292;-60.593778;0.626324;176.10;0.26;1.25e+00;
572;B1222-63;300.131;-1.414;186.428333;-64.145278;0.419618;415.10;1.80;1.75e+02;
573;J1226+00;289.279;62.251;186.550000;0.050000;2.285100;18.50;*;*;
574;J1227-4853;298.965;13.796;186.994683;-48.895206;0.001686;43.42;*;*;
575;J1227-6208;300.082;0.591;186.751839;-62.145497;0.034528;363.00;0.22;1.97e+01;
576;J1227-63;300.199;-0.407;186.800000;-63.150000;0.444578;359.00;*;*;
577;J1231-1411;295.531;48.385;187.797138;-14.195453;0.003684;8.09;*;*;
578;J1231-4609;299.379;16.573;187.940667;-46.162556;0.877239;76.00;1.70;1.00e+01;
579;J1231-6303;300.644;-0.273;187.804167;-63.055000;1.351236;301.00;1.50;1.03e+02;
580;J1232-4742;299.604;15.034;188.079583;-47.714139;1.872994;26.00;*;*;
581;J1232-6501;300.911;-2.221;188.074333;-65.017592;0.088282;239.40;0.34;9.99e+00;
582;J1233-6312;300.915;-0.406;188.381250;-63.208056;0.564759;414.00;0.25;2.51e+01;
583;J1233-6344;300.968;-0.945;188.416250;-63.748611;0.756892;495.00;0.07;7.54e+00;
584;J1234-3630;299.071;26.231;188.550000;-36.511417;0.569242;58.80;*;*;
585;B1232-55;300.617;7.533;188.829167;-55.266667;0.638234;100.00;1.00;2.96e+00;
586;J1235-6354;301.231;-1.088;188.990500;-63.908444;0.256778;439.90;0.16;1.70e+01;
587;J1236-5033;300.584;12.246;189.246458;-50.560083;0.294760;105.02;0.60;4.54e+00;
